"b_pubid","b_sourceid","b_classname","b_batchid","b_credate","b_upddate","b_creator","b_updator","b_pendingactions","b_matchgrp","b_oldmatchgrp","b_xgrp","b_confirmationstatus","b_confscore","b_confscoretype","b_hassuggmerge","b_suggmergeid","b_suggmergeconfscore","b_suggmergeconfscoretype","b_suggmergemasterscount","id","b_oldsdpk","b_confirmedsdpk","first_name","last_name","phonetic_first_name","phonetic_last_name","normalized_first_name","normalized_last_name","nickname","member_id","date_of_birth","normalized_street","normalized_city","normalized_state","source_email","cleansed_email","valid_email_domain","source_phone","standardized_phone","phone_geocoding_data","value_status","person_type","addstreet","addcity","addstate","addpostal_code","addcountry","mdm_id","effective_update_date","guess_gender"
MKT,"1409934",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1018,,,NOT_CONFIRMED,,,true,1298,93,AVG_TRANS_MATCH_SCORE,3,10498,10498,,Sarah,Johnson,SR,JNSN,sarah,johnson,sadie,"237-24-5099",1997-10-17,"90 MITCHELL BLVD",SAN RAFAEL,CALIFORNIA,saraj@yahoo.com,saraj@yahoo.com,"1","472-3289","472-3289",,NORMAL,CUSTOMER,"90 Mitchell Boulevard",San Rafael,CA,"94903",US,,2025-03-20 14:19:14.001,FEMALE
CRM,"1399446",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1018,,,NOT_CONFIRMED,,,true,1298,93,AVG_TRANS_MATCH_SCORE,3,10290,10290,,Sara,Johnson,SR,JNSN,sara,johnson,sara,"237-24-5099",1994-02-28,"90 MITCHELL BLVD #201",SAN RAFAEL,CALIFORNIA,saraj@yahoo.com,saraj@yahoo.com,"1","415-472-3289",(415) 472-3289,"San Rafael, CA",NORMAL,CUSTOMER,"90 Mitchell Blvd #201",San Rafael,CA,"94903",US,,2025-03-20 14:19:14.000,FEMALE
MKT,"1438732",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1025,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10298,10297,10298,Callie,Aldaba,KL,ALTB,callie,aldaba,callie,"212-33-8685",1972-04-03,"2151 RIVER PLAZA DR STE 105",SACRAMENTO,CALIFORNIA,callie@aldaba.com,callie@aldaba.com,"1","916-567-4449",(916) 567-4449,"Sacramento, CA",NORMAL,CUSTOMER,"2151 River Plaza Drive Ste 105",Sacramento,CA,"95833",US,,2025-03-20 14:19:14.136,FEMALE
CRM,"1394755",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1027,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1299,91,AVG_TRANS_MATCH_SCORE,5,10303,10421,10303,Ken,Robaina,KN,RBN,ken,robaina,kenneth,,1972-04-03,"1455 91ST AVE NE",MINNEAPOLIS,MINNESOTA,ken@robaina.com,ken@robaina.com,"1","7637804712",(763) 780-4712,Minnesota,HIGH,CUSTOMER,"1455 91st Ave Ne",Minneapolis,MN,,US,,2025-03-20 14:19:14.171,MALE
CRM,"1395755",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1027,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1299,91,AVG_TRANS_MATCH_SCORE,5,10305,10305,10305,Kenneth,Robaina,KN0,RBN,kenneth,robaina,ken,,1972-04-04,"1456 91ST AVE NE #12",MINNEAPOLIS,MINNESOTA,ken.robaina@gmail.com,ken.robaina@gmail.com,"1",(763) 780-4712,(763) 780-4712,Minnesota,HIGH,CUSTOMER,"1456 91st Avenue Ne #12",Minneapolis,MN,,US,,2025-03-20 14:19:13.917,MALE
CRM,"1396755",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1027,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1299,91,AVG_TRANS_MATCH_SCORE,5,10305,10304,10305,Kenneth,Robaina,KN0,RBN,kenneth,robaina,ken,"642-58-4131",,"1455 91ST AVE NE APT 12",MINNEAPOLIS,MINNESOTA,ken.robaina@gmail.com,ken.robaina@gmail.com,"1","763-780-4712",(763) 780-4712,Minnesota,HIGH,CUSTOMER,"1455 91st Avenue Ne Apt 12",Minneapolis,MN,"55449",US,,2025-03-20 14:19:13.916,MALE
MKT,"1363548",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1027,,,NOT_CONFIRMED,,,true,1299,91,AVG_TRANS_MATCH_SCORE,5,10306,10306,,Kenneth,Robaina,KN0,RBN,kenneth,robaina,ken,"642-58-4131",1972-04-03,"1455 91ST AVE NE APT. 12",MINNEAPOLIS,MINNESOTA,ken@robaina.com,ken@robaina.com,"1",,,,NORMAL,CUSTOMER,"1455 91st Ave Ne Apt. 12",Minneapolis,Minnesota,"55449",US,,2025-03-20 14:19:13.899,MALE
MKT,"1357114",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1031,,,NOT_CONFIRMED,,,true,1300,93,AVG_TRANS_MATCH_SCORE,2,10308,10308,,Latonia,Williams,LTN,WLMS,latonia,williams,latonia,"731-32-6965",1986-07-18,"7600 OLDE EIGHT RD",HUDSON,OHIO,latonia.williams@yahoo.com,latonia.williams@yahoo.com,"1","330-656-1030",(330) 656-1030,"Hudson, OH",NORMAL,CUSTOMER,"7600 Olde Eight Rd",Hudson,OH,"44236",US,,2025-03-20 14:19:13.982,FEMALE
MKT,"1413179",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1032,,,NOT_CONFIRMED,,,true,1301,78,AVG_TRANS_MATCH_SCORE,2,10309,10309,,Jude,Warstler,JT,WRST,jude,warstler,jude,"425-37-2578",1975-10-24,"205 MADISON AVE",SCRANTON,PENNSYLVANIA,jude@warstler.com,jude@warstler.com,"0","346-7206","346-7206",,,PROSPECT,"205 Madison Ave",Scranton,PA,"18503",US,,2025-03-20 14:19:14.126,MALE
CRM,"1398375",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1037,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10311,10311,10311,Mark,Waters,MRK,WTRS,mark,waters,mark,"585-39-8288",1980-06-15,"2308 BATES AVE",CONCORD,CALIFORNIA,mark@markwaters.com,mark@markwaters.com,"0","925-682-6249",(925) 682-6249,"Concord, CA",HIGH,CUSTOMER,"2308 Bates Ave",Concord,CA,"94520",US,,2025-03-20 14:19:14.088,MALE
CRM,"1422971",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1037,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10311,10313,10311,Mark,Waters,MRK,WTRS,mark,waters,mark,"585-39-8288",1980-06-15,"2308 BATES AVE",CONCORD,CALIFORNIA,markwaters@gmail.com,markwaters@gmail.com,"1","682-6249","682-6249",,HIGH,CUSTOMER,"2308 Bates Ave",Concord,CA,"94520",US,,2025-03-20 14:19:14.089,MALE
MKT,"1379005",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1037,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10311,10312,10311,Mark,Waters,MRK,WTRS,mark,waters,mark,"585-39-8288",1980-06-15,"2308 BATES AVE",CONCORD,CALIFORNIA,mark@markwaters.com,mark@markwaters.com,"0","925-682-6249",(925) 682-6249,"Concord, CA",NORMAL,CUSTOMER,"2308 Bates Ave",Concord,CA,"94520",US,,2025-03-20 14:19:14.087,MALE
CRM,"1405405",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1042,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10315,10315,10315,Lynda,Bamfield,LNT,BMFL,lynda,bamfield,lynda,"795-22-3150",1981-10-18,"2094 WHITE PLAINS RD",BRONX,NEW YORK,lynda@bamfield.com,lynda@bamfield.com,"0","347-430-2736",(347) 430-2736,New York,HIGH,CUSTOMER,"2094 White Plains Rd",Bronx,NY,"10462",US,,2025-03-20 14:19:13.942,FEMALE
MKT,"1422861",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1042,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10315,10314,10315,Linda,Bamfield,LNT,BMFL,linda,bamfield,lynn,,1981-10-18,"2094 WHITE PLAINS RD",BRONX,NEW YORK,lynda@bamfield.com,lynda@bamfield.com,"0","3474302736",(347) 430-2736,New York,HIGH,CUSTOMER,"2094 White Plains Rd",Bronx,NY,"10462",US,,2025-03-20 14:19:13.943,FEMALE
CRM,"1435348",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1049,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10318,10319,10318,Gail,Taulman,KL,TLMN,gail,taulman,gail,"651-20-3113",1971-12-10,"5094 WESTBROOK RD",UNION CITY,GEORGIA,gail@taulman.com,gail@taulman.com,"0","969-4377","969-4377",,NORMAL,CUSTOMER,"5094 Westbrook Rd",Union City,GA,"30291",US,,2025-03-20 14:19:14.107,MALE
MKT,"1395419",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1079,,,NOT_CONFIRMED,,,true,1302,93,AVG_TRANS_MATCH_SCORE,2,10274,10274,,Federico,Popp,FTRK,PP,federico,popp,federico,"631-46-6958",1984-05-10,"419 N CASCADE AVE",COLORADO SPRINGS,COLORADO,federico@popp.com,federico@popp.com,"1","719-635-5347",(719) 635-5347,"Colorado Springs, CO",NORMAL,CUSTOMER,"419 N Cascade Ave",Colorado Springs,CO,"80903",US,,2025-03-20 14:19:13.857,MALE
CRM,"1385755",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1080,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10291,10292,10291,Emily,svec,EML,SFK,emily,svec,emmy,"621-78-4238",1991-09-04,"2222 W GRANDVIEW BLVD",ERIE,PENNSYLVANIA,emilie@svec.com,emilie@svec.com,"1","814-833-6073",(814) 833-6073,"Erie, PA",NORMAL,CUSTOMER,"2222 W Grandview Boulevard",Erie,Pennsylvania,"16506",US,,2025-03-20 14:19:13.908,FEMALE
MKT,"1401213",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1081,,,NOT_CONFIRMED,,,true,1303,78,AVG_TRANS_MATCH_SCORE,2,10293,10293,,Juliana,Quimby,JLN,KMB,juliana,quimby,juliana,"284-11-7213",1977-06-17,"615 FRANKLIN TPKE",RIDGEWOOD,NEW JERSEY,juliana@quimby.com,juliana@quimby.com,"0","201.444.6741",(201) 444-6741,New Jersey,,PROSPECT,"615 Franklin Tpke",Ridgewood,NJ,"07450",US,,2025-03-20 14:19:13.867,FEMALE
MKT,"1363938",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1082,,,NOT_CONFIRMED,,,true,1304,78,AVG_TRANS_MATCH_SCORE,2,10302,10302,,Jake,Schettler,JK,SKTL,jake,schettler,jake,"389-18-7431",1979-08-26,"10400 EATON PL #-401",FAIRFAX,VIRGINIA,jake@schettler.com,jake@schettler.com,"1","703-591-4492",(703) 591-4492,"Fairfax, VA",NORMAL,CUSTOMER,"10400 Eaton Pl #-401",Fairfax,VA,,US,,2025-03-20 14:19:14.175,MALE
MKT,"1416366",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1083,,,NOT_CONFIRMED,,,true,1305,93,AVG_TRANS_MATCH_SCORE,2,10326,10326,,Saul,Rave,SL,RF,saul,rave,saul,"649-29-3863",1986-04-19,"1500 N 13TH ST",READING,PENNSYLVANIA,saul@rave.com,saul@rave.com,"1",(484) 375-7261,(484) 375-7261,Pennsylvania,NORMAL,CUSTOMER,"1500 N 13th St",Reading,PA,"19604",US,,2025-03-20 14:19:13.902,MALE
MKT,"1398995",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1096,,,NOT_CONFIRMED,,,true,1306,93,AVG_TRANS_MATCH_SCORE,2,10334,10334,,Henry,Masters,HNR,MSTR,henry,masters,hank,"200-40-6182",1978-12-04,"7220 WOODLAND DR",INDIANAPOLIS,INDIANA,harry@icloudnet.com,harry@icloudnet.com,"0","317-290-2614",(317) 290-2614,"Indianapolis, IN",,PROSPECT,"7220 Woodland Dr",Indianapolis,IN,"46278",US,,2025-03-20 14:19:13.926,MALE
CRM,"1437687",Person,89,2025-03-19 10:49:09.590,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1106,,,NOT_CONFIRMED,,,true,1307,68,AVG_TRANS_MATCH_SCORE,2,10512,10512,,Lydie,Haime,LT,HM,lydie,haime,lydie,"73",1963-01-10,"5 NORTHPORT RD",ABAETé,,lhaime1@dmoz.org,lhaime1@dmoz.org,"1",,,,NORMAL,CUSTOMER,"5 Northport Road",Abaeté,,"35620-000",BR,,2025-03-20 14:19:14.016,FEMALE
CRM,"1987232",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1112,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1308,85,AVG_TRANS_MATCH_SCORE,3,10328,10328,10328,Anthony,Roberts,AN0N,RBRT,anthony,roberts,tony,"771-88-9632",1952-09-07,"1555 S GREENWOOD AVE",MONTEBELLO,CALIFORNIA,anthonyroberts@gmail.com,anthonyroberts@gmail.com,"1","323-887-4889",(323) 887-4889,California,HIGH,CUSTOMER,"1555 S Greenwood Ave",Montebello,CA,"90640",US,,2025-03-20 14:19:14.055,MALE
MKT,"1387232",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1112,,,NOT_CONFIRMED,,,true,1308,85,AVG_TRANS_MATCH_SCORE,3,10330,10330,,Anthony,Roberts,AN0N,RBRT,anthony,roberts,tony,"391-29-7374",1986-03-14,"1555 S GREENWOOD AVE",MONTEBELLO,CALIFORNIA,tonyrobertsjr@gmail.com,tonyrobertsjr@gmail.com,"1","323-887-4889",(323) 887-4889,California,NORMAL,CUSTOMER,"1555 S Greenwood Ave",Montebello,CA,"90640",US,,2025-03-20 14:19:14.015,MALE
MKT,"1367261",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1145,,,NOT_CONFIRMED,,,true,1309,93,AVG_TRANS_MATCH_SCORE,2,10299,10299,,Fran,Sahagun,FRN,SHKN,fran,sahagun,frannie,"407-16-8942",1981-11-17,"220 S 6TH AVE",MINNEAPOLIS,MINNESOTA,francine@sahagun.com,francine@sahagun.com,"0","612-340-7052",(612) 340-7052,"Minneapolis, MN",NORMAL,CUSTOMER,"220 S 6th Ave",Minneapolis,MN,"55402",US,,2025-03-20 14:19:14.046,FEMALE
CRM,"1408146",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1150,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10316,10316,10316,Josef,Taulman,JSF,TLMN,josef,taulman,josef,,1989-04-29,"1620 ASHEVILLE HWY",HENDERSONVILLE,NORTH CAROLINA,josef@taulman.com,josef@taulman.com,"0","693-9775","693-9775",,,PROSPECT,"1620 Asheville Hwy",Hendersonville,NC,"28791",US,,2025-03-20 14:19:14.084,MALE
MKT,"1425478",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1150,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10316,10317,10316,Josef,Taulman,JSF,TLMN,josef,taulman,josef,"674-19-1624",1989-04-29,"1620 ASHEVILLE HWY",HENDERSONVILLE,NORTH CAROLINA,josef@taulman.com,josef@taulman.com,"0","693-9775","693-9775",,NORMAL,CUSTOMER,"1620 Asheville Hwy",Hendersonville,NC,"28791",US,,2025-03-20 14:19:14.083,MALE
CRM,"1441979",Person,89,2025-03-19 10:49:09.590,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1166,,,NOT_CONFIRMED,,,true,1310,93,AVG_TRANS_MATCH_SCORE,2,10520,10520,,Carolee,Samett,KRL,SMT,carolee,samett,carolee,"19",1957-11-07,"0 ANDERSON PLAZA",SENTUL,,csamett0@scientificamerican.com,csamett0@scientificamerican.com,"1",,,,,PROSPECT,"0 Anderson Plaza",Sentul,,,ID,,2025-03-20 14:19:14.147,UNKNOWN
MKT,"1379404",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1206,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1311,85,AVG_TRANS_MATCH_SCORE,3,10333,10333,10333,Emily,Michaels,EML,MXLS,emily,michaels,emmy,"743-71-5476",1983-05-09,"108 W RANDOLPH AVE",ENID,OKLAHOMA,michaels@gouker.com,michaels@gouker.com,"1","580-233-9834",(580) 233-9834,"Enid, OK",NORMAL,CUSTOMER,"108 W Randolph Ave",Enid,OK,"73701",US,,2025-03-20 14:19:13.979,FEMALE
MKT,"1399642",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1206,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1311,85,AVG_TRANS_MATCH_SCORE,3,10333,10331,10333,Emily,Michaels,EML,MXLS,emily,michaels,emmy,"743-71-5476",1983-05-09,"108 W RANDOLPH AVE",ENID,OKLAHOMA,michaels@gouker.com,michaels@gouker.com,"1","580-233-9834",(580) 233-9834,"Enid, OK",HIGH,CUSTOMER,"108 W Randolph Avenue",Enid,OK,"73701",US,,2025-03-20 14:19:13.980,FEMALE
MKT,"1439612",Person,89,2025-03-19 10:49:09.590,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1255,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10534,10534,10534,Rooney,Buckbee,RN,BKB,rooney,buckbee,rooney,"7",1965-08-11,"7331 EAGLE CREST RD",QUWA,,rbuckbee2@macromedia.com,rbuckbee2@macromedia.com,"1",,,,,PROSPECT,"7331 Eagle Crest Road",Quwa,,,CN,,2025-03-20 14:19:14.151,UNKNOWN
MKT,"1445908",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1255,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10534,10569,10534,Rooney,Buckbee,RN,BKB,rooney,buckbee,rooney,"7",1965-08-11,"7331 EAGLE CREST RD",QUWA,,rbuckbee2@macromedia.com,rbuckbee2@macromedia.com,"1",,,,,PROSPECT,"7331 Eagle Crest Road",Quwa,,,CN,,2025-03-20 14:19:14.150,UNKNOWN
